"Nsat" "Rcore" "Rsat" "gap" "satellite" "wavelength" "total_absorption" "sat_absorption"
50 20 2 1 "Ag" 444 2174.06300532691 60.8012728283135
50 20 2 1 "Ag" 446 2164.16419675356 56.9283828518328
50 20 2 1 "Ag" 448 2156.01060880206 53.4456112181235
50 20 2 1 "Ag" 450 2149.61787791104 50.3066829323626
50 20 2 1 "Ag" 452 2145.00694312936 47.4722223091656
50 20 2 1 "Ag" 454 2142.20421710477 44.908596966654
50 20 2 1 "Ag" 456 2141.24175230994 42.5869830746332
50 20 2 1 "Ag" 458 2142.15741460354 40.4826056745232
50 20 2 1 "Ag" 460 2144.99507095012 38.5741183823932
50 20 2 1 "Ag" 462 2149.80479420538 36.8430947296002
50 20 2 1 "Ag" 464 2156.64308477173 35.2736094449355
50 20 2 1 "Ag" 466 2165.57310623958 33.8518926158469
50 20 2 1 "Ag" 468 2176.66492952711 32.5660432346213
50 20 2 1 "Ag" 470 2189.9957772426 31.4057913960998
50 20 2 1 "Ag" 472 2205.65025676225 30.362300557323
50 20 2 1 "Ag" 474 2223.72056658542 29.4280029378623
50 20 2 1 "Ag" 476 2244.30665561639 28.5964624375298
50 20 2 1 "Ag" 478 2267.5163088074 27.8622604535646
50 20 2 1 "Ag" 480 2293.46512470084 27.2209007495182
50 20 2 1 "Ag" 482 2322.27634037844 26.6687301044511
50 20 2 1 "Ag" 484 2354.08044662152 26.2028718829703
50 20 2 1 "Ag" 486 2389.01452007001 25.821169933428
50 20 2 1 "Ag" 488 2427.22117910459 25.52214035497
50 20 2 1 "Ag" 490 2468.84704524341 25.3049286789958
50 20 2 1 "Ag" 492 2514.04056118561 25.1692698869163
50 20 2 1 "Ag" 494 2562.94897944196 25.1154484294867
50 20 2 1 "Ag" 496 2615.71429118959 25.1442550163086
50 20 2 1 "Ag" 498 2672.46781350519 25.2569363989703
50 20 2 1 "Ag" 500 2733.32309537919 25.4551336709155
50 20 2 1 "Ag" 502 2798.36674148062 25.740803750251
50 20 2 1 "Ag" 504 2867.64669282956 26.1161177099654
50 20 2 1 "Ag" 506 2941.15745478995 26.5833285094631
50 20 2 1 "Ag" 508 3018.8217406113 27.144599541268
50 20 2 1 "Ag" 510 3100.46802697068 27.8017843885354
50 20 2 1 "Ag" 512 3185.80363130016 28.5561475570966
50 20 2 1 "Ag" 514 3274.38316674994 29.4080161307282
50 20 2 1 "Ag" 516 3365.57267032274 30.356353955596
50 20 2 1 "Ag" 518 3458.51040352108 31.3982540147029
50 20 2 1 "Ag" 520 3552.06636165367 32.5283522946289
50 20 2 1 "Ag" 522 3644.80394141555 33.7381790058926
50 20 2 1 "Ag" 524 3734.94898422639 35.0154816426646
50 20 2 1 "Ag" 526 3820.37338741848 36.343579401898
50 20 2 1 "Ag" 528 3898.60231291031 37.700838512622
50 20 2 1 "Ag" 530 3966.85512644192 39.0603887094775
50 20 2 1 "Ag" 532 4022.12972494939 40.3902241682921
50 20 2 1 "Ag" 534 4061.336899351 41.6538355570879
50 20 2 1 "Ag" 536 4081.48509614853 42.8114894688793
50 20 2 1 "Ag" 538 4079.90637242703 43.8221965246286
50 20 2 1 "Ag" 540 4054.50273982448 44.6462894526789
50 20 2 1 "Ag" 542 4003.9812264411 45.2483845872436
50 20 2 1 "Ag" 544 3928.03967852283 45.6003611075239
50 20 2 1 "Ag" 546 3827.46716851348 45.6839102138837
50 20 2 1 "Ag" 548 3704.13443546593 45.4922230129502
50 20 2 1 "Ag" 550 3560.86922539747 45.0305147635718
50 20 2 1 "Ag" 552 3401.23357498877 44.3152972959413
50 20 2 1 "Ag" 554 3229.23837148646 43.372549695925
50 20 2 1 "Ag" 556 3049.0396128408 42.2351290338667
50 20 2 1 "Ag" 558 2864.65886230859 40.9398574165915
50 20 2 1 "Ag" 560 2679.75950358474 39.5247067663609
50 20 2 1 "Ag" 562 2497.4950962368 38.0264032094592
50 20 2 1 "Ag" 564 2320.43123755868 36.4786334164615
50 20 2 1 "Ag" 566 2150.53123649327 34.9108994805448
50 20 2 1 "Ag" 568 1989.1898829719 33.3479659204166
50 20 2 1 "Ag" 570 1837.29818546978 31.8097826044421
50 20 2 1 "Ag" 572 1695.32374433223 30.3117468578139
50 20 2 1 "Ag" 574 1563.39485589522 28.8651754130195
50 20 2 1 "Ag" 576 1441.38024209092 27.4778796426307
50 20 2 1 "Ag" 578 1328.95968780727 26.1547654987679
50 20 2 1 "Ag" 580 1225.68349114713 24.8984061896154
50 20 2 1 "Ag" 582 1131.02043679588 23.7095575410504
50 20 2 1 "Ag" 584 1044.39510001013 22.5876022507613
50 20 2 1 "Ag" 586 965.215849226907 21.5309202335646
50 20 2 1 "Ag" 588 892.89510935415 20.5371889768235
50 20 2 1 "Ag" 590 826.863416547704 19.6036214013772
50 20 2 1 "Ag" 592 766.578642651633 18.7271501667146
50 20 2 1 "Ag" 594 711.531563268091 17.9045674684498
50 20 2 1 "Ag" 596 661.248730469664 17.1326287310974
50 20 2 1 "Ag" 598 615.293413076314 16.4081275911722
50 20 2 1 "Ag" 600 573.265195131832 15.7279484417453
50 20 2 1 "Ag" 602 534.798679950585 15.0891017135773
50 20 2 1 "Ag" 604 499.561631793411 14.4887460747561
50 20 2 1 "Ag" 606 467.252796717443 13.9242008715712
50 20 2 1 "Ag" 608 437.599574531222 13.3929514136281
50 20 2 1 "Ag" 610 410.355661174725 12.8926491172736
50 20 2 1 "Ag" 612 385.29874170787 12.421108048128
50 20 2 1 "Ag" 614 362.228285421349 11.976299028551
50 20 2 1 "Ag" 616 340.963473910412 11.5563421822604
50 20 2 1 "Ag" 618 321.341278304081 11.1594985607015
50 20 2 1 "Ag" 620 303.214691676552 10.7841613208684
50 20 2 1 "Ag" 622 286.451115797579 10.4288467909907
50 20 2 1 "Ag" 624 270.930896902908 10.092185659735
50 20 2 1 "Ag" 626 256.546002407419 9.77291444903833
50 20 2 1 "Ag" 628 243.198828939069 9.46986737455543
50 20 2 1 "Ag" 630 230.801131370273 9.18196865643925
50 20 2 1 "Ag" 632 219.273062394346 8.90822531317612
50 20 2 1 "Ag" 634 208.542312442463 8.64772044976387
50 20 2 1 "Ag" 636 198.543340221304 8.39960703646917
50 20 2 1 "Ag" 638 189.216684774463 8.1631021641516
50 20 2 1 "Ag" 640 180.508350662969 7.93748175542309
50 20 2 1 "Ag" 642 172.369258575092 7.72207570679486
50 20 2 1 "Ag" 644 164.75475438189 7.51626343472891
50 20 2 1 "Ag" 646 157.624170332768 7.31946979762834
50 20 2 1 "Ag" 648 150.940432722904 7.13116136586132
50 20 2 1 "Ag" 650 144.669710955148 6.95084301262221
50 20 2 1 "Ag" 652 138.781103460618 6.77805479957123
50 20 2 1 "Ag" 654 133.246356434468 6.61236913259391
50 20 2 1 "Ag" 656 128.039611787802 6.45338816456874
50 20 2 1 "Ag" 658 123.137181116165 6.30074142364296
50 20 2 1 "Ag" 660 118.517342842531 6.15408364713103
50 20 2 1 "Ag" 662 114.160160011619 6.01309280272848
50 20 2 1 "Ag" 664 110.047316496282 5.87746828024797
50 20 2 1 "Ag" 666 106.16196962889 5.74692923851784
50 20 2 1 "Ag" 668 102.488617494376 5.62121309342901
50 20 2 1 "Ag" 670 99.0129793198826 5.50007413436445
50 20 2 1 "Ag" 672 95.7218875715276 5.38328225740209
